time,27-11-2023_16-33-32,27-11-2023_16-21-50
1970-01-01 00:00:00,0.38,0.27
1970-01-01 00:00:01,0.38,0.27
1970-01-01 00:00:02,0.38,0.27
1970-01-01 00:00:03,0.38,0.27
1970-01-01 00:00:04,0.38,0.27
1970-01-01 00:00:05,0.38,0.27
1970-01-01 00:00:06,0.38,0.27
1970-01-01 00:00:07,0.38,0.27
1970-01-01 00:00:08,0.38,0.27
1970-01-01 00:00:09,0.38,0.27
1970-01-01 00:00:10,0.37,0.28
1970-01-01 00:00:11,0.37,0.28
1970-01-01 00:00:12,0.37,0.28
1970-01-01 00:00:13,0.37,0.28
1970-01-01 00:00:14,0.37,0.28
1970-01-01 00:00:15,0.37,0.28
1970-01-01 00:00:16,0.36,0.28
1970-01-01 00:00:17,0.36,0.28
1970-01-01 00:00:18,0.36,0.28
1970-01-01 00:00:19,0.36,0.28
1970-01-01 00:00:20,0.36,0.27
1970-01-01 00:00:21,0.36,0.27
1970-01-01 00:00:22,0.36,0.27
1970-01-01 00:00:23,0.36,0.27
1970-01-01 00:00:24,0.36,0.27
1970-01-01 00:00:25,0.36,0.27
1970-01-01 00:00:26,0.35,0.27
1970-01-01 00:00:27,0.35,0.27
1970-01-01 00:00:28,0.35,0.27
1970-01-01 00:00:29,0.35,0.27
1970-01-01 00:00:30,0.35,0.26
1970-01-01 00:00:31,0.36,0.26
1970-01-01 00:00:32,0.36,0.26
1970-01-01 00:00:33,0.36,0.26
1970-01-01 00:00:34,0.36,0.26
1970-01-01 00:00:35,0.36,0.26
1970-01-01 00:00:36,0.37,0.26
1970-01-01 00:00:37,0.37,0.26
1970-01-01 00:00:38,0.37,0.26
1970-01-01 00:00:39,0.37,0.26
1970-01-01 00:00:40,0.37,0.25
1970-01-01 00:00:41,0.4,0.25
1970-01-01 00:00:42,0.4,0.25
1970-01-01 00:00:43,0.4,0.25
1970-01-01 00:00:44,0.4,0.25
1970-01-01 00:00:45,0.4,0.3
1970-01-01 00:00:46,0.39,0.3
1970-01-01 00:00:47,0.39,0.3
1970-01-01 00:00:48,0.39,0.3
1970-01-01 00:00:49,0.39,0.3
1970-01-01 00:00:50,0.39,0.29
1970-01-01 00:00:51,0.42,0.29
1970-01-01 00:00:52,0.42,0.29
1970-01-01 00:00:53,0.42,0.29
1970-01-01 00:00:54,0.42,0.29
1970-01-01 00:00:55,0.42,0.29
1970-01-01 00:00:56,0.41,0.29
1970-01-01 00:00:57,0.41,0.29
1970-01-01 00:00:58,0.41,0.29
1970-01-01 00:00:59,0.41,0.29
1970-01-01 00:01:00,0.41,0.28
1970-01-01 00:01:01,0.41,0.28
1970-01-01 00:01:02,0.41,0.28
1970-01-01 00:01:03,0.41,0.28
1970-01-01 00:01:04,0.41,0.28
1970-01-01 00:01:05,0.41,0.3
1970-01-01 00:01:06,0.43,0.3
1970-01-01 00:01:07,0.43,0.3
1970-01-01 00:01:08,0.43,0.3
1970-01-01 00:01:09,0.43,0.3
1970-01-01 00:01:10,0.43,0.29
1970-01-01 00:01:11,0.42,0.29
1970-01-01 00:01:12,0.42,0.29
1970-01-01 00:01:13,0.42,0.29
1970-01-01 00:01:14,0.42,0.29
1970-01-01 00:01:15,0.42,0.29
1970-01-01 00:01:16,0.43,0.29
1970-01-01 00:01:17,0.43,0.29
1970-01-01 00:01:18,0.43,0.29
1970-01-01 00:01:19,0.43,0.29
1970-01-01 00:01:20,0.43,0.3
1970-01-01 00:01:21,0.43,0.3
1970-01-01 00:01:22,0.43,0.3
1970-01-01 00:01:23,0.43,0.3
1970-01-01 00:01:24,0.43,0.3
1970-01-01 00:01:25,0.43,0.29
1970-01-01 00:01:26,0.42,0.29
1970-01-01 00:01:27,0.42,0.29
1970-01-01 00:01:28,0.42,0.29
1970-01-01 00:01:29,0.42,0.29
1970-01-01 00:01:30,0.42,0.3
1970-01-01 00:01:31,0.41,0.3
1970-01-01 00:01:32,0.41,0.3
1970-01-01 00:01:33,0.41,0.3
1970-01-01 00:01:34,0.41,0.3
1970-01-01 00:01:35,0.41,0.3
1970-01-01 00:01:36,0.41,0.3
1970-01-01 00:01:37,0.41,0.3
1970-01-01 00:01:38,0.41,0.3
1970-01-01 00:01:39,0.41,0.3
1970-01-01 00:01:40,0.41,0.31
1970-01-01 00:01:41,0.4,0.31
1970-01-01 00:01:42,0.4,0.31
1970-01-01 00:01:43,0.4,0.31
1970-01-01 00:01:44,0.4,0.31
1970-01-01 00:01:45,0.4,0.37
1970-01-01 00:01:46,0.43,0.37
1970-01-01 00:01:47,0.43,0.37
1970-01-01 00:01:48,0.43,0.37
1970-01-01 00:01:49,0.43,0.37
1970-01-01 00:01:50,0.43,0.37
1970-01-01 00:01:51,0.43,0.37
1970-01-01 00:01:52,0.43,0.37
1970-01-01 00:01:53,0.43,0.37
1970-01-01 00:01:54,0.43,0.37
1970-01-01 00:01:55,0.43,0.36
1970-01-01 00:01:56,0.43,0.36
1970-01-01 00:01:57,0.43,0.36
1970-01-01 00:01:58,0.43,0.36
1970-01-01 00:01:59,0.43,0.36
1970-01-01 00:02:00,0.43,0.35
1970-01-01 00:02:01,0.42,0.35
1970-01-01 00:02:02,0.42,0.35
1970-01-01 00:02:03,0.42,0.35
1970-01-01 00:02:04,0.42,0.35
1970-01-01 00:02:05,0.42,0.35
1970-01-01 00:02:06,0.41,0.35
1970-01-01 00:02:07,0.41,0.35
1970-01-01 00:02:08,0.41,0.35
1970-01-01 00:02:09,0.41,0.35
1970-01-01 00:02:10,0.41,0.34
1970-01-01 00:02:11,0.42,0.34
1970-01-01 00:02:12,0.42,0.34
1970-01-01 00:02:13,0.42,0.34
1970-01-01 00:02:14,0.42,0.34
1970-01-01 00:02:15,0.42,0.35
1970-01-01 00:02:16,0.43,0.35
1970-01-01 00:02:17,0.43,0.35
1970-01-01 00:02:18,0.43,0.35
1970-01-01 00:02:19,0.43,0.35
1970-01-01 00:02:20,0.43,0.35
1970-01-01 00:02:21,0.43,0.35
1970-01-01 00:02:22,0.43,0.35
1970-01-01 00:02:23,0.43,0.35
1970-01-01 00:02:24,0.43,0.35
1970-01-01 00:02:25,0.43,0.35
1970-01-01 00:02:26,0.43,0.34
1970-01-01 00:02:27,0.43,0.34
1970-01-01 00:02:28,0.43,0.34
1970-01-01 00:02:29,0.43,0.34
1970-01-01 00:02:30,0.43,0.34
1970-01-01 00:02:31,0.46,0.33
1970-01-01 00:02:32,0.46,0.33
1970-01-01 00:02:33,0.46,0.33
1970-01-01 00:02:34,0.46,0.33
1970-01-01 00:02:35,0.46,0.33
1970-01-01 00:02:36,0.47,0.33
1970-01-01 00:02:37,0.47,0.33
1970-01-01 00:02:38,0.47,0.33
1970-01-01 00:02:39,0.47,0.33
1970-01-01 00:02:40,0.47,0.33
1970-01-01 00:02:41,0.5,0.32
1970-01-01 00:02:42,0.5,0.32
1970-01-01 00:02:43,0.5,0.32
1970-01-01 00:02:44,0.5,0.32
1970-01-01 00:02:45,0.5,0.32
1970-01-01 00:02:46,0.52,0.33
1970-01-01 00:02:47,0.52,0.33
1970-01-01 00:02:48,0.52,0.33
1970-01-01 00:02:49,0.52,0.33
1970-01-01 00:02:50,0.52,0.33
1970-01-01 00:02:51,0.51,0.33
1970-01-01 00:02:52,0.51,0.33
1970-01-01 00:02:53,0.51,0.33
1970-01-01 00:02:54,0.51,0.33
1970-01-01 00:02:55,0.51,0.33
1970-01-01 00:02:56,0.55,0.32
1970-01-01 00:02:57,0.55,0.32
1970-01-01 00:02:58,0.55,0.32
1970-01-01 00:02:59,0.55,0.32
1970-01-01 00:03:00,0.55,0.32
1970-01-01 00:03:01,0.54,0.33
1970-01-01 00:03:02,0.54,0.33
1970-01-01 00:03:03,0.54,0.33
1970-01-01 00:03:04,0.54,0.33
1970-01-01 00:03:05,0.54,0.33
1970-01-01 00:03:06,0.54,0.33
1970-01-01 00:03:07,0.54,0.33
1970-01-01 00:03:08,0.54,0.33
1970-01-01 00:03:09,0.54,0.33
1970-01-01 00:03:10,0.54,0.33
1970-01-01 00:03:11,0.53,0.37
1970-01-01 00:03:12,0.53,0.37
1970-01-01 00:03:13,0.53,0.37
1970-01-01 00:03:14,0.53,0.37
1970-01-01 00:03:15,0.53,0.37
1970-01-01 00:03:16,0.52,0.37
1970-01-01 00:03:17,0.52,0.37
1970-01-01 00:03:18,0.52,0.37
1970-01-01 00:03:19,0.52,0.37
1970-01-01 00:03:20,0.52,0.37
1970-01-01 00:03:21,0.53,0.36
1970-01-01 00:03:22,0.53,0.36
1970-01-01 00:03:23,0.53,0.36
1970-01-01 00:03:24,0.53,0.36
1970-01-01 00:03:25,0.53,0.36
1970-01-01 00:03:26,0.53,0.35
1970-01-01 00:03:27,0.53,0.35
1970-01-01 00:03:28,0.53,0.35
1970-01-01 00:03:29,0.53,0.35
1970-01-01 00:03:30,0.53,0.35
1970-01-01 00:03:31,0.52,0.35
1970-01-01 00:03:32,0.52,0.35
1970-01-01 00:03:33,0.52,0.35
